duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,label
0,0,0,0,0,0,0,213,7,0.0,0.03,0.07,255,7,0.03,1
0,166,8561,0,0,1,0,1,1,0.0,1.0,0.0,20,255,1.0,0
0,0,0,0,0,0,0,87,20,0.0,0.23,0.07,255,20,0.08,1
0,0,0,0,0,0,0,81,1,0.0,0.01,0.54,255,1,0.0,1
0,12286,0,0,0,1,0,4,4,0.0,1.0,0.0,255,11,0.04,0
0,297,9317,0,0,1,0,2,32,0.0,1.0,0.0,124,255,1.0,0
0,54540,8314,0,2,1,1,4,4,0.0,1.0,0.0,67,67,1.0,1
0,0,0,0,0,0,0,106,15,1.0,0.14,0.06,182,15,0.08,1
0,0,0,0,0,0,0,261,5,1.0,0.02,0.06,255,5,0.02,1
0,0,0,0,0,0,0,135,15,1.0,0.11,0.06,255,5,0.02,1
2300,147,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,44,79,0,0,0,0,126,126,0.0,1.0,0.0,255,253,0.99,0
667,486700,231624,0,0,1,0,2,2,0.0,1.0,0.0,4,4,1.0,0
0,12,0,0,0,0,0,1,1,0.0,1.0,0.0,73,45,0.4,0
0,0,0,0,0,0,0,202,18,0.0,0.09,0.06,255,18,0.07,1
0,0,0,0,0,0,0,237,13,0.0,0.05,0.06,255,13,0.05,1
0,44,89,0,0,0,0,152,152,0.0,1.0,0.0,255,225,0.88,0
0,0,0,0,0,0,0,136,11,1.0,0.08,0.07,255,4,0.02,1
0,36,0,0,0,0,0,1,11,0.0,1.0,0.0,98,78,0.33,0
0,0,0,0,0,0,0,141,15,1.0,0.11,0.06,255,8,0.03,1
0,42,135,0,0,0,0,78,158,0.0,1.0,0.0,255,255,1.0,0
0,30,0,0,0,0,0,1,1,0.0,1.0,0.0,255,5,0.02,0
0,180,19189,0,0,1,0,1,32,0.0,1.0,0.0,255,255,1.0,0
1,772,333,0,0,1,0,1,1,0.0,1.0,0.0,66,129,0.55,0
0,45,111,0,0,0,0,85,165,0.0,1.0,0.0,255,254,1.0,0
0,269,9287,0,0,1,0,1,1,0.0,1.0,0.0,63,255,1.0,0
0,0,0,0,0,0,0,146,17,1.0,0.12,0.05,255,31,0.12,1
48,165,24551,0,0,1,0,1,1,0.0,1.0,0.0,1,2,1.0,0
0,1709,335,0,0,1,0,1,21,0.0,1.0,0.0,255,171,0.67,0
0,0,0,0,0,0,0,291,19,1.0,0.07,0.05,255,6,0.02,1
0,0,0,0,0,0,0,247,16,1.0,0.06,0.06,255,7,0.03,1
0,0,0,0,0,0,0,122,4,1.0,0.03,0.07,255,1,0.0,1
38635,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,3468,0,0,0,0,0,23,23,0.0,1.0,0.0,29,94,1.0,0
0,960,0,0,0,1,0,2,2,0.0,1.0,0.0,172,113,0.4,0
0,8,276,0,0,0,0,1,1,0.0,1.0,0.0,213,4,0.02,0
0,46,46,0,0,0,0,105,106,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,152,22,1.0,0.14,0.05,255,22,0.09,1
0,207,1675,0,0,1,0,8,8,0.0,1.0,0.0,21,255,1.0,0
0,0,0,0,0,0,0,192,24,1.0,0.12,0.05,255,24,0.09,1
0,0,0,0,0,0,0,131,13,1.0,0.1,0.08,255,1,0.0,1
0,0,0,0,0,0,0,278,12,1.0,0.04,0.06,255,9,0.04,1
0,0,0,0,0,0,0,191,13,0.99,0.07,0.07,255,1,0.0,1
0,215,0,0,0,0,0,1,1,0.0,1.0,0.0,237,197,0.83,1
0,8,0,0,0,0,0,1,51,0.0,1.0,0.0,2,248,1.0,1
0,54540,8314,0,2,1,1,1,1,0.0,1.0,0.0,134,134,1.0,1
0,305,7066,0,0,1,0,19,19,0.0,1.0,0.0,19,255,1.0,0
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,26,255,1.0,0
0,43,125,0,0,0,0,36,96,0.0,1.0,0.0,255,238,0.93,0
0,0,0,0,0,0,0,200,7,1.0,0.04,0.06,255,8,0.03,1
0,284,1673,0,0,1,0,6,6,0.0,1.0,0.0,34,38,1.0,0
0,0,0,0,0,0,0,120,18,1.0,0.15,0.08,255,18,0.07,1
0,213,259,0,0,1,0,7,11,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,233,9,0.0,0.04,0.07,255,23,0.09,1
0,277,5538,0,0,1,0,3,4,0.0,1.0,0.0,8,255,1.0,0
0,0,0,0,0,0,0,28,1,1.0,0.04,0.11,255,12,0.05,1
0,0,0,0,0,0,0,275,7,1.0,0.03,0.05,255,7,0.03,1
368,339,9251,0,0,1,3,1,1,0.0,1.0,0.0,125,18,0.14,0
0,0,0,0,0,0,0,292,8,1.0,0.03,0.05,255,8,0.03,1
0,1032,0,0,0,0,0,101,101,0.0,1.0,0.0,255,101,0.4,1
0,0,0,0,0,0,0,46,9,1.0,0.2,0.13,255,18,0.07,1
0,46,46,0,0,0,0,13,19,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,113,17,1.0,0.15,0.06,255,17,0.07,1
70,109,44,0,0,0,0,1,1,0.0,1.0,0.0,71,50,0.7,0
0,207,955,0,0,1,0,12,12,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,122,15,0.99,0.12,0.07,255,15,0.06,1
0,304,1718,0,0,1,0,12,18,0.0,1.0,0.0,255,255,1.0,0
0,43,69,0,0,0,0,107,107,0.0,1.0,0.0,255,172,0.67,0
0,207,27865,0,0,1,0,4,4,0.0,1.0,0.0,255,255,1.0,0
0,1766,335,0,0,1,0,1,1,0.0,1.0,0.0,186,157,0.68,0
0,42,42,0,0,0,0,9,15,0.0,1.0,0.0,255,250,0.98,0
0,214,4352,0,0,1,0,9,9,0.0,1.0,0.0,137,255,1.0,0
0,224,1885,0,0,1,0,1,1,0.0,1.0,0.0,40,255,1.0,0
0,218,1737,0,0,1,0,1,1,0.0,1.0,0.0,7,255,1.0,0
0,235,16597,0,0,1,0,1,1,0.0,1.0,0.0,1,255,1.0,0
0,259,0,0,0,1,0,2,2,0.0,1.0,0.0,53,21,0.4,0
0,233,4296,0,0,1,0,1,2,0.0,1.0,0.0,1,255,1.0,0
0,423,705,0,0,1,0,1,4,0.0,1.0,0.0,6,255,1.0,0
0,0,0,0,0,0,0,211,17,1.0,0.08,0.06,255,11,0.04,1
0,6601,0,0,0,0,0,19,19,0.0,1.0,0.0,212,64,0.3,0
0,0,0,0,0,0,0,113,14,1.0,0.12,0.05,255,12,0.05,1
0,0,0,0,0,0,0,234,6,0.0,0.03,0.06,255,6,0.02,1
0,0,0,0,0,0,0,247,25,1.0,0.1,0.04,255,25,0.1,1
0,0,0,0,0,0,0,322,1,0.0,0.0,0.51,255,1,0.0,1
0,44,159,0,0,0,0,74,154,0.0,0.99,0.03,255,215,0.84,0
2,1079,371,0,0,1,0,1,4,0.0,1.0,0.0,225,162,0.64,0
0,316,607,0,0,1,0,12,12,0.0,1.0,0.0,180,255,1.0,0
0,0,0,0,0,0,0,262,8,0.0,0.03,0.06,255,8,0.03,1
0,0,0,0,0,0,0,232,18,0.0,0.08,0.06,255,18,0.07,1
0,0,0,0,0,0,0,230,19,1.0,0.01,0.07,255,2,0.01,1
0,240,6084,0,0,1,0,1,9,0.0,1.0,0.0,218,255,1.0,0
0,0,0,0,0,0,0,104,6,1.0,0.06,0.07,255,10,0.04,1
0,54540,8314,0,2,1,1,2,2,0.0,1.0,0.0,80,80,1.0,1
1,1251,2451,0,28,1,0,1,1,0.0,1.0,0.0,255,36,0.14,1
0,224,248,0,0,1,0,8,8,0.0,1.0,0.0,106,255,1.0,0
0,45,81,0,0,0,0,162,162,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,287,7,1.0,0.02,0.06,255,8,0.03,1
0,125,235,0,0,1,0,1,1,0.0,1.0,0.0,103,89,0.3,0
14138,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,89,1,1.0,0.01,0.07,255,12,0.05,1
0,0,0,0,0,0,0,213,15,1.0,0.07,0.07,255,15,0.06,1
0,322,1246,0,0,1,0,3,3,0.0,1.0,0.0,201,255,1.0,0
0,0,0,0,0,0,0,232,14,0.0,0.06,0.07,255,14,0.05,1
0,191,1938,0,0,1,0,2,2,0.0,1.0,0.0,17,255,1.0,0
0,213,188,0,0,1,0,3,3,0.0,1.0,0.0,255,255,1.0,0
0,200,1794,0,0,1,0,6,16,0.0,1.0,0.0,7,255,1.0,0
0,54540,8314,0,2,1,1,2,2,0.0,1.0,0.0,182,182,1.0,1
0,8,136,0,0,0,0,1,1,0.0,1.0,0.0,40,12,0.05,0
0,338,1408,0,0,1,0,16,16,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,127,14,1.0,0.11,0.06,255,10,0.04,1
0,275,560,0,0,1,0,10,10,0.0,1.0,0.0,10,255,1.0,0
0,0,0,0,0,0,0,24,10,1.0,0.42,0.17,106,30,0.28,1
0,0,0,0,0,0,0,292,5,1.0,0.02,0.05,255,6,0.02,1
0,44,125,0,0,0,0,76,156,0.0,1.0,0.0,255,255,1.0,0
2,0,0,0,0,0,0,351,2,0.0,0.01,0.52,255,2,0.01,1
0,0,0,0,0,0,0,266,7,1.0,0.03,0.06,255,7,0.03,1
0,8,0,0,0,0,0,1,20,0.0,1.0,0.0,2,102,1.0,1
13520,145,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,567,0,0,0,0,0,1,1,0.0,1.0,0.0,117,25,0.16,0
0,0,0,0,0,0,0,298,21,1.0,0.07,0.04,255,21,0.08,1
0,0,0,0,0,0,0,12,12,1.0,1.0,0.0,134,74,0.55,1
0,749,334,0,0,1,0,1,2,0.0,1.0,0.0,91,68,0.56,0
0,44,74,0,0,0,0,104,106,0.0,1.0,0.0,255,229,0.9,0
2,2752,409,0,0,1,0,1,1,0.0,1.0,0.0,173,241,0.96,0
0,44,128,0,0,0,0,68,148,0.0,1.0,0.0,255,198,0.78,0
2,2194619,0,0,0,1,0,1,1,0.0,1.0,0.0,201,47,0.18,0
13663,147,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,9,0,0,0,1,0,1,1,0.0,1.0,0.0,99,101,0.12,0
2429,146,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
18178,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,1032,0,0,0,0,0,45,45,0.0,1.0,0.0,255,255,1.0,1
1,1180,335,0,0,1,0,1,4,0.0,1.0,0.0,100,161,0.78,0
0,0,0,0,0,0,0,238,10,1.0,0.04,0.06,255,11,0.04,1
0,185,19242,0,0,1,0,2,44,0.0,1.0,0.0,255,255,1.0,0
0,247,7546,0,0,1,0,14,14,0.0,1.0,0.0,143,255,1.0,0
0,0,0,0,0,0,0,297,8,1.0,0.03,0.05,255,2,0.01,1
0,0,0,0,0,0,0,133,15,1.0,0.11,0.06,255,4,0.02,1
0,234,2469,0,0,1,0,6,6,0.0,1.0,0.0,6,255,1.0,0
0,0,0,0,0,0,0,245,3,1.0,0.01,0.06,255,6,0.02,1
0,0,0,0,0,0,0,211,19,1.0,0.09,0.05,255,19,0.07,1
0,0,0,0,0,0,0,205,21,1.0,0.1,0.06,255,21,0.08,1
0,260,584,0,0,1,0,1,1,0.0,1.0,0.0,69,255,1.0,0
0,0,0,0,0,0,0,252,12,1.0,0.05,0.05,255,12,0.05,1
0,8,0,0,0,0,0,1,22,0.0,1.0,0.0,3,59,1.0,1
0,168,7458,0,0,1,0,1,8,0.0,1.0,0.0,12,65,1.0,0
0,0,0,0,0,0,0,19,9,1.0,0.47,0.11,255,57,0.22,1
0,8,0,0,0,0,0,1,38,0.0,1.0,0.0,1,41,1.0,1
0,0,0,0,0,0,0,141,20,0.0,0.14,0.06,255,20,0.08,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,255,85,0.33,1
0,0,0,0,0,0,0,206,18,1.0,0.09,0.07,255,18,0.07,1
0,233,13110,0,0,1,0,1,2,0.0,1.0,0.0,3,255,1.0,0
0,0,0,0,0,0,0,207,3,1.0,0.01,0.07,255,3,0.01,1
0,0,0,0,0,0,0,282,19,1.0,0.07,0.06,255,17,0.07,1
0,0,0,0,0,0,0,277,5,1.0,0.02,0.06,255,6,0.02,1
0,268,73,0,0,1,0,2,3,0.0,1.0,0.0,127,255,1.0,0
0,176,460,0,0,1,0,1,1,0.0,1.0,0.0,130,255,1.0,0
0,197,285,0,0,1,0,16,16,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,260,1,0.08,0.0,1.0,255,1,0.0,1
0,8,0,0,0,0,0,1,13,0.0,1.0,0.0,1,55,1.0,1
0,246,455,0,0,1,0,13,16,0.0,1.0,0.0,255,255,1.0,0
0,204,56215,0,0,1,0,2,75,0.0,1.0,0.0,26,255,1.0,0
0,0,0,0,0,0,0,14,6,1.0,0.43,0.14,214,50,0.21,1
0,0,0,0,0,0,0,192,16,0.0,0.08,0.07,255,16,0.06,1
20221,146,105,0,0,0,0,3,2,0.0,0.67,0.67,255,2,0.01,0
0,0,0,0,0,0,0,256,14,1.0,0.05,0.05,255,14,0.05,1
2,2194619,0,0,0,1,0,2,2,0.0,1.0,0.0,75,55,0.08,0
0,520,0,0,0,0,0,481,481,0.0,1.0,0.0,59,59,1.0,1
3851,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,44,44,0,0,0,0,149,149,0.0,1.0,0.0,255,255,1.0,0
0,305,2613,0,0,1,0,5,5,0.0,1.0,0.0,5,255,1.0,0
0,12,0,0,0,1,0,1,1,0.0,1.0,0.0,97,33,0.11,0
0,730,387,0,0,1,0,1,1,0.0,1.0,0.0,255,18,0.07,0
0,0,0,0,0,0,0,11,5,1.0,0.45,0.27,255,69,0.27,1
0,1237,2451,0,28,1,0,1,1,0.0,1.0,0.0,255,34,0.13,1
0,44,133,0,0,0,0,25,66,0.0,1.0,0.0,255,254,1.0,0
0,284,467,0,0,1,0,3,3,0.0,1.0,0.0,41,255,1.0,0
0,241,11090,0,0,1,0,22,22,0.0,1.0,0.0,255,255,1.0,0
0,800,406,0,0,1,0,1,1,0.0,1.0,0.0,255,39,0.15,0
0,8,0,0,0,0,0,1,47,0.0,1.0,0.0,2,6,1.0,1
0,0,0,0,0,0,0,36,16,1.0,0.44,0.06,38,62,0.42,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,196,51,0.26,1
0,311,6086,0,0,1,0,9,9,0.0,1.0,0.0,255,255,1.0,0
1,1286,324,0,0,1,0,1,3,0.0,1.0,0.0,10,201,0.8,0
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,255,3,0.01,1
0,54540,8314,0,2,1,1,4,4,0.0,1.0,0.0,212,212,1.0,1
0,48,487,0,0,1,0,69,1,0.0,0.01,0.03,255,1,0.0,0
0,0,0,0,0,0,0,210,12,1.0,0.06,0.05,255,12,0.05,1
0,315,13575,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,0,0,0,0,0,0,256,1,0.0,0.0,0.06,255,1,0.0,1
0,0,0,0,0,0,0,234,20,1.0,0.09,0.06,255,20,0.08,1
0,34,34,0,0,0,0,3,8,0.0,1.0,0.0,255,239,0.94,0
0,45,136,0,0,0,0,151,231,0.0,1.0,0.0,255,198,0.78,0
0,281,753,0,0,1,0,4,16,0.0,1.0,0.0,30,255,1.0,0
0,0,0,0,0,0,0,116,14,1.0,0.12,0.07,255,17,0.07,1
0,0,0,0,0,0,0,263,6,1.0,0.02,0.05,255,6,0.02,1
0,59,0,0,0,1,0,12,1,0.08,0.08,0.33,92,1,0.01,0
6,1893,397,0,0,1,0,1,1,0.0,1.0,0.0,255,147,0.58,0
0,29,0,0,0,0,0,1,2,0.0,1.0,0.0,102,34,0.16,0
1,1381,323,0,0,1,0,1,2,0.0,1.0,0.0,255,118,0.46,0
0,158,9231,0,0,1,0,3,3,0.0,1.0,0.0,18,255,1.0,0
0,1710,375,0,0,1,0,1,1,0.0,1.0,0.0,182,128,0.35,1
0,0,0,0,0,0,0,198,2,0.0,0.01,0.06,255,2,0.01,1
0,213,2089,0,0,1,0,8,13,0.0,1.0,0.0,8,255,1.0,0
0,0,0,0,0,0,0,107,4,0.0,0.04,0.07,32,4,0.12,1
0,0,0,0,0,0,0,7,3,1.0,0.43,0.57,255,3,0.01,1
0,0,0,0,0,0,0,271,13,1.0,0.05,0.04,131,13,0.1,1
0,0,0,0,0,0,0,110,10,0.99,0.09,0.07,255,10,0.04,1
0,748,0,0,0,1,0,1,1,0.0,1.0,0.0,208,115,0.44,0
0,211,566,0,0,1,0,5,5,0.0,1.0,0.0,33,255,1.0,0
0,0,0,0,0,0,0,231,11,1.0,0.05,0.05,255,11,0.04,1
0,0,0,0,0,0,0,262,9,1.0,0.03,0.06,255,16,0.06,1
0,308,1380,0,0,1,0,2,8,0.0,1.0,0.0,255,251,0.98,0
0,8,0,0,0,0,0,1,13,0.0,1.0,0.0,1,29,1.0,1
0,249,506,0,0,1,0,30,33,0.0,1.0,0.0,255,255,1.0,0
1,1173,315,0,0,1,0,1,2,0.0,1.0,0.0,113,120,0.54,0
0,0,0,0,0,0,0,239,6,1.0,0.03,0.07,255,15,0.06,1
0,0,0,0,0,0,0,200,16,1.0,0.08,0.06,255,16,0.06,1
0,0,0,0,0,0,0,237,8,1.0,0.03,0.07,255,12,0.05,1
39062,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,28,0,3,0,0,0,33,33,0.0,1.0,0.0,255,133,0.52,1
0,299,308,0,0,1,0,3,4,0.0,1.0,0.0,255,255,1.0,0
0,44,72,0,0,0,0,318,317,0.0,1.0,0.01,255,250,0.98,0
0,300,25453,0,0,1,0,3,3,0.0,1.0,0.0,19,255,1.0,0
0,0,0,0,0,0,0,230,12,1.0,0.05,0.06,255,12,0.05,1
0,0,0,0,0,0,0,291,17,1.0,0.06,0.05,255,17,0.07,1
0,0,0,0,0,0,0,61,19,1.0,0.31,0.07,241,19,0.08,1
0,0,0,0,0,0,0,125,16,1.0,0.13,0.06,255,15,0.06,1
0,34,50,0,0,0,0,3,6,0.0,1.0,0.0,255,240,0.94,0
0,228,1695,0,0,1,0,21,21,0.0,1.0,0.0,72,255,1.0,0
0,46,485,0,0,0,0,106,107,0.0,1.0,0.0,255,254,1.0,0
0,257,473,0,0,1,0,28,30,0.0,1.0,0.0,255,255,1.0,0
0,2780,336,0,0,1,0,1,1,0.0,1.0,0.0,255,120,0.47,0
0,216,7384,0,0,1,0,27,30,0.0,1.0,0.0,119,255,1.0,0
0,315,349,0,0,1,0,3,3,0.0,1.0,0.0,26,255,1.0,0
0,28,0,3,0,0,0,64,64,0.0,1.0,0.0,136,64,0.47,1
0,0,0,0,0,0,0,130,14,1.0,0.11,0.06,255,10,0.04,1
30,1506,4152,0,30,1,0,1,1,0.0,1.0,0.0,69,13,0.19,0
0,0,0,0,0,0,0,258,13,0.0,0.05,0.07,255,13,0.05,1
0,1032,0,0,0,0,0,103,103,0.0,1.0,0.0,255,103,0.4,1
0,318,14462,0,0,1,0,22,22,0.0,1.0,0.0,255,255,1.0,0
0,287,473,0,0,1,0,2,5,0.0,1.0,0.0,32,255,1.0,0
0,352,2241,0,0,1,0,1,1,0.0,1.0,0.0,29,255,1.0,0
0,6601,0,0,0,1,0,13,13,0.0,1.0,0.0,75,123,0.47,0
0,373,6752,0,0,1,0,9,9,0.0,1.0,0.0,56,255,1.0,0
0,177,29290,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
5051,5135678,0,0,4,1,0,1,1,0.0,1.0,0.0,5,30,1.0,1
0,233,5166,0,0,1,0,5,5,0.0,1.0,0.0,15,255,1.0,0
0,12,0,0,0,1,0,1,1,0.0,1.0,0.0,190,30,0.16,0
0,192,0,0,0,1,0,2,2,0.0,1.0,0.0,32,74,0.31,0
0,232,2140,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,42,42,0,0,0,0,3,5,0.0,1.0,0.0,72,68,0.94,0
0,0,0,0,0,0,0,225,13,1.0,0.06,0.07,255,15,0.06,1
0,224,3424,0,0,1,0,2,6,0.0,1.0,0.0,2,255,1.0,0
12,2019,513,0,0,1,0,1,2,0.0,1.0,0.0,195,130,0.52,0
0,286,1476,0,0,1,0,12,14,0.0,1.0,0.0,12,255,1.0,0
3,0,15,0,0,0,0,1,1,0.0,1.0,0.0,132,3,0.02,0
0,0,0,0,0,0,0,292,14,1.0,0.05,0.05,255,13,0.05,1
0,147,5936,0,0,1,0,1,1,0.0,1.0,0.0,17,255,1.0,0
0,0,0,0,0,0,0,18,18,1.0,1.0,0.0,255,18,0.07,1
47,1487,4152,0,30,1,0,1,1,0.0,1.0,0.0,150,34,0.23,0
0,0,0,0,0,0,0,214,9,1.0,0.04,0.08,255,9,0.04,1
0,44,125,0,0,0,0,79,159,0.0,1.0,0.0,255,254,1.0,0
0,61298,0,0,0,1,0,7,8,0.0,1.0,0.0,185,101,0.52,0
0,0,0,0,0,0,0,143,6,1.0,0.04,0.07,255,20,0.08,1
0,152,135,0,0,1,0,1,1,0.0,1.0,0.0,2,255,1.0,0
0,0,0,0,0,0,0,294,3,1.0,0.01,0.06,255,7,0.03,1
0,0,0,0,0,0,0,132,4,1.0,0.03,0.06,255,11,0.04,1
0,0,0,0,0,0,0,423,1,0.05,0.0,1.0,255,1,0.0,1
0,8,0,0,0,0,0,1,36,0.0,1.0,0.0,4,80,1.0,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,16,2,0.06,1
0,0,0,0,0,0,0,232,13,0.0,0.06,0.07,255,13,0.05,1
0,0,0,0,0,0,0,125,1,1.0,0.01,0.07,255,1,0.0,1
0,214,283,0,0,1,0,2,2,0.0,1.0,0.0,27,255,1.0,0
0,0,0,0,0,0,0,257,24,1.0,0.09,0.05,255,24,0.09,1
0,31,0,0,0,0,0,1,2,0.0,1.0,0.0,44,27,0.18,0
0,12,0,0,0,0,0,2,2,0.0,1.0,0.0,52,38,0.23,0
0,0,0,0,0,0,0,209,5,1.0,0.02,0.07,255,11,0.04,1
0,0,0,0,0,0,0,30,10,0.0,0.33,0.1,255,30,0.12,1
0,0,0,0,0,0,0,174,6,0.0,0.03,0.07,255,6,0.02,1
0,0,0,0,0,0,0,222,10,1.0,0.05,0.08,255,10,0.04,1
0,0,0,0,0,0,0,53,4,1.0,0.08,0.11,255,15,0.06,1
0,0,0,0,0,0,0,468,1,0.06,0.0,1.0,255,1,0.0,1
0,214,761,0,0,1,0,2,6,0.0,1.0,0.0,183,255,1.0,0
38003,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,74,3,1.0,0.04,0.07,255,19,0.07,1
31829,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,238,1817,0,0,1,0,10,10,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,144,20,1.0,0.14,0.06,255,20,0.08,1
0,0,0,0,0,0,0,110,10,1.0,0.09,0.06,255,2,0.01,1
0,209,1635,0,0,1,0,10,10,0.0,1.0,0.0,144,255,1.0,0
0,0,0,0,0,0,0,117,22,1.0,0.19,0.04,255,22,0.09,1
0,44,113,0,0,0,0,1,4,0.0,1.0,0.0,255,213,0.84,0
0,8,0,0,0,0,0,1,24,0.0,1.0,0.0,2,22,1.0,1
0,226,295,0,0,1,0,11,26,0.0,1.0,0.0,108,255,1.0,0
0,312,1060,0,0,1,0,7,7,0.0,1.0,0.0,17,255,1.0,0
0,214,5134,0,0,1,0,3,3,0.0,1.0,0.0,3,255,1.0,0
0,45,133,0,0,0,0,318,317,0.0,1.0,0.01,207,174,0.84,0
0,0,0,0,0,0,0,128,19,1.0,0.15,0.07,73,19,0.26,1
0,0,0,0,0,0,0,90,7,0.0,0.08,0.07,255,7,0.03,1
0,6,0,0,0,0,0,1,1,0.0,1.0,0.0,44,10,0.07,0
0,45,71,0,0,0,0,258,258,0.0,1.0,0.0,255,226,0.89,0
0,323,1271,0,0,1,0,9,10,0.0,1.0,0.0,255,255,1.0,0
0,237,788,0,0,1,0,3,3,0.0,1.0,0.0,255,255,1.0,0
0,54540,8314,0,2,1,1,6,7,0.0,1.0,0.0,129,129,1.0,1
35,212,189,0,0,1,0,10,13,0.0,1.0,0.0,176,255,1.0,0
25501,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,126,13,1.0,0.1,0.06,255,4,0.02,1
0,291,313,0,0,1,0,37,42,0.0,1.0,0.0,255,255,1.0,0
0,193,3101,0,0,1,0,36,39,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,497,1,0.07,0.0,1.0,255,1,0.0,1
0,45,79,0,0,0,0,249,254,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,175,8,1.0,0.05,0.07,255,8,0.03,1
0,0,0,0,0,0,0,72,4,1.0,0.06,0.08,255,4,0.02,1
0,1838,333,0,0,1,0,1,1,0.0,1.0,0.0,84,165,0.69,0
0,214,6662,0,0,1,0,15,43,0.0,1.0,0.0,15,255,1.0,0
0,306,370,0,0,1,0,8,10,0.0,1.0,0.0,98,255,1.0,0
0,0,0,0,0,0,0,120,12,0.0,0.1,0.08,244,12,0.05,1
0,43,76,0,0,0,0,135,135,0.0,1.0,0.0,255,254,1.0,0
0,491,0,0,0,0,0,1,1,0.0,1.0,0.0,58,8,0.14,0
0,0,0,0,0,0,0,234,18,0.0,0.08,0.06,255,18,0.07,1
0,0,0,0,0,0,0,107,13,1.0,0.12,0.06,255,15,0.06,1
0,338,14496,0,0,1,0,10,10,0.0,1.0,0.0,229,255,1.0,0
0,246,8886,0,0,1,0,2,3,0.0,1.0,0.0,2,255,1.0,0
0,160,497,0,0,1,0,2,2,0.0,1.0,0.0,56,255,1.0,0
0,323,573,0,0,1,0,3,6,0.0,1.0,0.0,108,255,1.0,0
0,0,0,0,0,0,0,210,11,1.0,0.05,0.07,255,11,0.04,1
0,319,807,0,0,1,0,9,19,0.0,1.0,0.0,255,255,1.0,0
0,313,3550,0,0,1,0,19,33,0.0,1.0,0.0,130,255,1.0,0
0,0,0,0,0,0,0,146,18,0.0,0.12,0.05,255,10,0.04,1
0,0,0,0,0,0,0,47,4,1.0,0.09,0.13,255,11,0.04,1
0,217,2445,0,0,1,0,14,14,0.0,1.0,0.0,42,255,1.0,0
0,0,0,0,0,0,0,283,12,0.0,0.04,0.06,255,26,0.1,1
0,30,0,0,0,0,0,1,1,0.0,1.0,0.0,214,214,1.0,0
0,0,0,0,0,0,0,194,5,1.0,0.03,0.06,255,5,0.02,1
0,1032,0,0,0,0,0,205,205,0.0,1.0,0.0,255,205,0.8,1
0,1480,0,1,0,0,0,17,17,0.0,1.0,0.0,255,18,0.07,1
0,1746,386,0,0,1,0,1,3,0.0,1.0,0.0,254,126,0.49,0
0,46,132,0,0,0,0,71,149,0.0,1.0,0.0,247,127,0.51,0
0,1,0,0,0,0,0,18,4,0.0,0.22,0.17,255,53,0.21,1
0,0,0,0,0,0,0,251,12,1.0,0.05,0.07,255,13,0.05,1
0,2464,386,0,0,1,0,1,1,0.0,1.0,0.0,255,122,0.48,0
0,0,0,0,0,0,0,127,4,0.0,0.03,0.08,255,4,0.02,1
0,0,0,0,0,0,0,145,19,0.0,0.13,0.06,255,35,0.14,1
0,44,44,0,0,0,0,173,173,0.0,1.0,0.0,255,255,1.0,0
